,date,ticker,company_name,person_name,person_category,number_of_securities,transaction_type,shares_before_acq,shares_after_acq,pct_before_acq,pct_after_acq,acq_mode,security_type,xbrl_link
3702,2023-06-07 17:42:00,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,zuari industries limited (formerly zuari global limited),promoters,720000,Pledge Revoke,59017307,59017307,14.18,14.18,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146437_863255_07062023054246_WEB.xml
3703,2023-06-07 17:42:00,ATAM,Atam Valves Limited,natisha choudhary,key managerial personnel,722,Sell,91168,90446,0.86,0.85,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146436_863253_07062023054235_WEB.xml
3704,2023-06-07 17:28:00,JUBLINGREA,Jubilant Ingrevia Limited,jubilant ingrevia employees welfare trust,other,206261,Buy,371330,577591,0.23,0.36,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146433_863247_07062023052845_WEB.xml
3705,2023-06-07 17:23:00,JUBLPHARMA,Jubilant Pharmova Limited,jubilant employees welfare trust,other,103753,Buy,267667,371420,0.16,0.23,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146430_863241_07062023052311_WEB.xml
3706,2023-06-07 17:16:00,ONWARDTEC,Onward Technologies Limited,parish meghani,director,4452,Sell,311808,307356,1.4,1.38,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146427_863235_07062023051602_WEB.xml
3707,2023-06-07 17:16:00,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,nikhil chopra,director,10000,Sell,10000,0,0.01,0.0,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146428_863237_07062023051611_WEB.xml
3708,2023-06-07 17:14:00,LALPATHLAB,Dr. Lal Path Labs Ltd.,dr. lal pathlabs employees welfare trust,other,6002,Sell,374023,368021,0.45,0.44,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146426_863232_07062023051427_WEB.xml
3709,2023-06-07 17:14:00,LALPATHLAB,Dr. Lal Path Labs Ltd.,bharath u,key managerial personnel,5350,Buy,18400,23750,0.02,0.03,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146426_863232_07062023051427_WEB.xml
3710,2023-06-07 17:06:00,LALPATHLAB,Dr. Lal Path Labs Ltd.,om prakash manchanda,director,20112,Sell,1136063,1115951,1.36,1.34,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146422_863220_07062023050630_WEB.xml
3711,2023-06-07 17:02:00,ABINFRA,A B Infrabuild Limited,shivani amit mishra,immediate relative,100000,Buy,0,100000,0.0,0.47,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146420_863215_07062023050227_WEB.xml
3712,2023-06-07 17:02:00,ABINFRA,A B Infrabuild Limited,bharatkumar p parmar,key managerial personnel,1000000,Buy,0,1000000,0.0,2.1,Preferential Offer,Warrants,https://archives.nseindia.com/corporate/xbrl/IT_1146420_863215_07062023050227_WEB.xml
3713,2023-06-07 17:02:00,ABINFRA,A B Infrabuild Limited,deepika amit mishra,immediate relative,100000,Buy,0,100000,0.0,0.47,Preferential Offer,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146420_863215_07062023050227_WEB.xml
3714,2023-06-07 16:56:00,HCLTECH,HCL Technologies Limited,vadapalli surya pawan kumar,-,2561,Buy,27620,30181,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146418_863206_07062023045605_WEB.xml
3715,2023-06-07 16:56:00,HCLTECH,HCL Technologies Limited,ashish kumar gupta,-,10823,Buy,50000,60823,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146418_863206_07062023045605_WEB.xml
3716,2023-06-07 16:56:00,HCLTECH,HCL Technologies Limited,hcl technologies stock options trust,-,13384,Sell,6235860,6222476,0.23,0.23,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146418_863206_07062023045605_WEB.xml
3717,2023-06-07 16:37:00,GRAVITA,Gravita India Limited,yogesh malhotra,key managerial personnel,27506,Sell,42506,15000,0.06,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146414_863194_07062023043745_WEB.xml
3718,2023-06-07 16:33:00,GRAVITA,Gravita India Limited,krishan gopal gupta,-,4700,Sell,9700,5000,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146412_863191_07062023043351_WEB.xml
3719,2023-06-07 16:26:00,ZYDUSWELL,Zydus Wellness Limited,zydus family trust,promoters,61000,Buy,5627573,5688573,8.84,8.94,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146410_863187_07062023042627_WEB.xml
3720,2023-06-07 16:21:00,LGBBROSLTD,LG Balakrishnan & Bros Limited,nithin karivarthan,promoters,4000,Sell,100000,96000,0.32,0.31,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146409_863179_07062023042112_WEB.xml
3721,2023-06-07 16:04:00,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,anagha advisors llp,other,185276,Sell,6209324,6024048,4.28,4.15,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146405_863172_07062023040410_WEB.xml
3722,2023-06-07 16:04:00,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,sureshkumar meher,key managerial personnel,3000,Sell,41834,38834,0.03,0.03,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146405_863172_07062023040410_WEB.xml
3723,2023-06-07 16:04:00,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,rajeeev nambiar,key managerial personnel,30000,Sell,1126816,1096816,0.78,0.76,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146405_863172_07062023040410_WEB.xml
3724,2023-06-07 16:04:00,SHREDIGCEM,Shree Digvijay Cement Co.Ltd,vikas kumar,key managerial personnel,20000,Sell,163969,143969,0.11,0.1,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146405_863172_07062023040410_WEB.xml
3725,2023-06-07 16:03:00,UNICHEMLAB,Unichem Laboratories Limited,vera anand mahajan,immediate relative,2750,Sell,13586,10836,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146404_863170_07062023040358_WEB.xml
3726,2023-06-07 16:03:00,UNICHEMLAB,Unichem Laboratories Limited,anand y mahajan,director,1750,Sell,8779,7029,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146404_863170_07062023040358_WEB.xml
3727,2023-06-07 16:03:00,UNICHEMLAB,Unichem Laboratories Limited,aakil a mahajan,immediate relative,6312,Sell,6312,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146404_863170_07062023040358_WEB.xml
3728,2023-06-07 15:48:00,COSMOFIRST,COSMO FIRST LIMITED,sanjay chincholikar,employees/designated employees,15150,Buy,3,15153,0.0,0.05,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146402_863159_07062023034807_WEB.xml
3729,2023-06-07 15:48:00,COSMOFIRST,COSMO FIRST LIMITED,cosmo films esop 2015 trust,other,18150,Sell,372822,354672,1.42,1.35,Off Market,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146402_863159_07062023034807_WEB.xml
3730,2023-06-07 15:48:00,COSMOFIRST,COSMO FIRST LIMITED,anil kumar jain,director,3000,Buy,16507,19507,0.06,0.7,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146402_863159_07062023034807_WEB.xml
3731,2023-06-07 15:40:00,SOMATEX,Soma Textiles & Industries Limited,sarvopari investments private limited,promoter group,123023,Buy,15674809,15797832,47.45,47.82,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146398_863152_07062023034010_WEB.xml
3732,2023-06-07 15:34:00,CENTUM,Centum Electronics Limited,sandhya thyagarajan,-,500,Sell,18380,17880,0.14,0.13,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146395_863147_07062023033425_WEB.xml
3733,2023-06-07 15:29:00,VGUARD,V-Guard Industries Limited,roopak ahluwalia,employees/designated employees,9793,Sell,9793,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146393_863141_07062023032942_WEB.xml
3734,2023-06-07 15:21:00,BAJAJ-AUTO,Bajaj Auto Limited,narayan sundararaman,employees/designated employees,1959,Buy,0,1959,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146391_863136_07062023032114_WEB.xml
3735,2023-06-07 15:21:00,BAJAJ-AUTO,Bajaj Auto Limited,k s ghrihapathy,employees/designated employees,2017,Buy,0,2017,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146391_863136_07062023032114_WEB.xml
3736,2023-06-07 15:21:00,BAJAJ-AUTO,Bajaj Auto Limited,jayesh shah,employees/designated employees,349,Sell,349,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146391_863136_07062023032114_WEB.xml
3737,2023-06-07 15:05:00,IRB,IRB Infrastructure Developers Limited,sudha d. mhaiskar,promoter group,500000,Buy,959080,1459080,0.02,0.02,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146388_863129_07062023030542_WEB.xml
3738,2023-06-07 14:56:00,ORIENTBELL,Orient Bell Limited,mahendra k daga,promoters,250,Buy,3387447,3387697,23.38,23.38,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146386_863123_07062023025618_WEB.xml
3739,2023-06-07 14:40:00,PRAJIND,Praj Industries Limited,berjis desai,director,39748,Sell,82337,42589,0.04,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146384_863119_07062023024015_WEB.xml
3740,2023-06-07 14:29:00,AIAENG,AIA Engineering Limited,balkrishna f. shah huf,other,900,Sell,8058,7158,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146382_863115_07062023022955_WEB.xml
3741,2023-06-07 14:29:00,ASTRAL,Astral Limited,bharatbhai karshanbhai patel,employees/designated employees,50000,Sell,246666,196666,0.09,0.07,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146381_863111_07062023022908_WEB.xml
3742,2023-06-07 14:00:00,ARVINDFASN,Arvind Fashions Limited,ankush tibrewal,employees/designated employees,2500,Buy,54,2554,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146378_863106_07062023020030_WEB.xml
3743,2023-06-07 13:56:00,MUKANDLTD,Mukand Limited,baroda industries private limited,promoter group,40000,Buy,18146482,18186482,12.56,12.59,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146376_863102_07062023015620_WEB.xml
3744,2023-06-07 13:14:00,INDOAMIN,Indo Amines Limited,marvel indenting private limited,promoter group,600,Sell,459859,459259,0.65,0.65,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146374_863091_07062023011453_WEB.xml
3745,2023-06-07 13:08:00,MASTEK,Mastek Limited,jagdishchandra ramrai kothari,immediate relative,562,Sell,3320,2758,0.1,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146372_863087_07062023010802_WEB.xml
3746,2023-06-07 12:25:00,GATI,GATI Limited,tci finance limited,promoter group,50000,Sell,463347,413347,0.36,0.32,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146370_863059_07062023122557_WEB.xml
3747,2023-06-07 12:15:00,USHAMART,Usha Martin Limited,peterhouse investments limited,promoters,150000,Sell,2729919,2579919,0.9,0.85,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146367_863054_07062023121501_WEB.xml
3748,2023-06-07 12:15:00,INDSWFTLAB,Ind-Swift Laboratories Limited,satish sharma,employees/designated employees,14799,Sell,14799,0,0.03,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146368_863056_07062023121508_WEB.xml
3749,2023-06-07 11:29:00,M&MFIN,Mahindra & Mahindra Financial Services Limited,r sundar,-,12000,Sell,17118,5118,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146364_863033_07062023112924_WEB.xml
3750,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,donbosco sequeira,-,19340,Sell,27900,8560,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3751,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,niraj kumar murarka,-,28750,Sell,28750,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3752,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,nitin sood,-,36000,Sell,36000,0,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3753,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,shajikumar devakar,-,100000,Sell,649784,549784,0.18,0.15,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3754,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,vijeeta sharma,-,4646,Sell,292630,287984,0.08,0.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3755,2023-06-07 11:11:00,360ONE,360 ONE WAM LIMITED,anup pratapsingh maheshwari,-,133000,Sell,136200,3200,0.04,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146362_863020_07062023111148_WEB.xml
3756,2023-06-07 10:53:00,MINDACORP,Minda Corporation Limited,ashim vohra,employees/designated employees,5000,Sell,81100,76100,0.04,0.04,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146360_863012_07062023105316_WEB.xml
3757,2023-06-07 10:51:00,ECLERX,eClerx Services Limited,eclerx employee welfare trust,other,4149,Buy,982906,987055,2.0,2.01,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146359_863008_07062023105120_WEB.xml
3758,2023-06-07 10:27:00,KDDL,KDDL Limited,mr. sanjeev kumar masown,key managerial personnel,25,Sell,25,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146356_863003_07062023102709_WEB.xml
3759,2023-06-06 23:59:00,GATI,GATI Limited,mahendra kumar agarwal and sons huf,promoter group,73285,Pledge Revoke,490118,490118,0.38,0.38,Revokation of Pledge,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146352_862993_06062023115908_WEB.xml
3760,2023-06-06 20:38:00,MPHASIS,MphasiS Limited,joseph chacko,employees/designated employees,2900,Sell,2900,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146350_862978_06062023083824_WEB.xml
3761,2023-06-06 20:35:00,INTELLECT,Intellect Design Arena Limited,krishna rajaraman,-,9500,Sell,17276,7776,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146348_862971_06062023083536_WEB.xml
3762,2023-06-06 20:26:00,AUBANK,AU Small Finance Bank Limited,naveen vashisht,-,200,Sell,37282,37082,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146346_862965_06062023082659_WEB.xml
3763,2023-06-06 20:26:00,AUBANK,AU Small Finance Bank Limited,mayank markanday,-,42248,Pledge,42248,42248,0.01,0.01,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146346_862965_06062023082659_WEB.xml
3764,2023-06-06 20:26:00,AUBANK,AU Small Finance Bank Limited,vikas bahri,-,700,Sell,5664,4964,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146346_862965_06062023082659_WEB.xml
3765,2023-06-06 20:26:00,AUBANK,AU Small Finance Bank Limited,manoj tibrewal,-,2000,Sell,1926994,1924994,0.29,0.29,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146346_862965_06062023082659_WEB.xml
3766,2023-06-06 19:54:00,ICICIGI,ICICI Lombard General Insurance Company Limited,vivek narayanan,-,3450,Sell,3450,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146343_862956_06062023075423_WEB.xml
3767,2023-06-06 19:46:00,INFY,Infosys Limited,martha king,employees/designated employees,7000,Sell,13442,6442,0.0,0.0,Market Sale,ADR/GDR/FCCB,https://archives.nseindia.com/corporate/xbrl/IT_1146341_862943_06062023074613_WEB.xml
3768,2023-06-06 19:46:00,INFY,Infosys Limited,sunil senan (revised),employees/designated employees,4000,Sell,19493,15493,0.0,0.0,Market Sale,ADR/GDR/FCCB,https://archives.nseindia.com/corporate/xbrl/IT_1146341_862943_06062023074613_WEB.xml
3769,2023-06-06 19:38:00,ATAM,Atam Valves Limited,natisha choudhary,key managerial personnel,700,Sell,91868,91168,0.87,0.86,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146339_862931_06062023073816_WEB.xml
3770,2023-06-06 19:23:00,CYBERTECH,Cybertech Systems And Software Limited,saumitra banerjee,-,1000,Sell,17000,16000,0.06,0.06,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146337_862914_06062023072357_WEB.xml
3771,2023-06-06 19:07:00,MAHICKRA,Mahickra Chemicals Limited,yash chemex limited,other,7500,Sell,534500,527000,6.58,6.48,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146334_862905_06062023070755_WEB.xml
3772,2023-06-06 18:57:00,NUCLEUS,Nucleus Software Exports Limited,card systems private limited,promoter group,2310,Sell,2310,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146332_862897_06062023065727_WEB.xml
3773,2023-06-06 18:50:00,ADVENZYMES,Advanced Enzyme Technologies Limited,advanced vital enzymes private limited,promoter group,29344,Sell,7232844,7203500,6.47,6.44,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146331_862888_06062023065014_WEB.xml
3774,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,mahesh ramji nagda,-,2000,Sell,17862,15862,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3775,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,k s balaji,-,4600,Sell,42800,38200,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3776,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,jignesh h shah,-,6333,Sell,20000,13667,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3777,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,mahesh sitaram pawar,-,300,Sell,248650,248350,0.04,0.04,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3778,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,kumaravel kannaiyan,-,6000,Sell,29748,23748,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3779,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,rajeshkumar jain,-,4306,Sell,303788,299482,0.05,0.05,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3780,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,sachin sitaram vende,-,1290,Pledge,2260,2260,0.0,0.0,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3781,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,shashidhara rao k n,-,12000,Pledge,196362,196362,0.03,0.03,Pledge Creation,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3782,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,abhay yeshwant bhave,-,250,Sell,53450,53200,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3783,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,ashu gupta,key managerial personnel,3309,Sell,96400,93091,0.01,0.01,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3784,2023-06-06 18:24:00,DMART,Avenue Supermarts Limited,bishnu shankar singh,-,9600,Buy,60075,69675,0.01,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146328_862868_06062023062430_WEB.xml
3785,2023-06-06 18:20:00,INDUSINDBK,Indusind Bank Limited,sumant kathpalia,employees/designated employees,50000,Sell,472818,422818,0.07,0.06,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146326_862863_06062023062032_WEB.xml
3786,2023-06-06 18:13:00,SHRENIK,Shrenik Limited,shrenik sudhir vimawala,promoters,717000,Sell,252155846,251438846,41.2,41.08,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146323_862854_06062023061333_WEB.xml
3787,2023-06-06 18:11:00,AXISCADES,AXISCADES Technologies Limited,sudhakar gande,other,31500,Sell,1383922,1352422,3.62,3.54,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146320_862851_06062023061156_WEB.xml
3788,2023-06-06 18:07:00,HDFCAMC,HDFC Asset Management Company Limited,josephine couto,employees/designated employees,4700,Buy,4300,9000,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146318_862847_06062023060712_WEB.xml
3789,2023-06-06 18:07:00,HDFCAMC,HDFC Asset Management Company Limited,kabir mansukhani,employees/designated employees,11280,Buy,421,11701,0.0,0.01,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146318_862847_06062023060712_WEB.xml
3790,2023-06-06 18:07:00,HDFCAMC,HDFC Asset Management Company Limited,vaibhav joshi,employees/designated employees,3200,Buy,46922,50122,0.02,0.02,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146318_862847_06062023060712_WEB.xml
3791,2023-06-06 18:03:00,AXISCADES,AXISCADES Technologies Limited,uday davangeri,employees/designated employees,2750,Sell,3750,1000,0.01,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146316_862844_06062023060353_WEB.xml
3792,2023-06-06 18:01:00,BAJFINANCE,Bajaj Finance Limited,bfl employee welfare trust,other,489305,Buy,420774,910079,0.07,0.15,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146315_862841_06062023060110_WEB.xml
3793,2023-06-06 17:57:00,ONMOBILE,OnMobile Global Limited,kishore sambasivam,-,100005,Sell,100005,0,0.09,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146314_862837_06062023055705_WEB.xml
3794,2023-06-06 17:42:00,VASCONEQ,Vascon Engineers Limited,sachin vasant naik,-,38000,Sell,100000,62000,0.05,0.03,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146312_862832_06062023054235_WEB.xml
3795,2023-06-06 17:27:00,MAPMYINDIA,C.E. Info Systems Limited,subrat kumar dey,-,1188,Sell,1188,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146308_862824_06062023052712_WEB.xml
3796,2023-06-06 17:21:00,TDPOWERSYS,TD Power Systems Limited,vasudeva murthy r,employees/designated employees,50000,Sell,157285,107285,0.1,0.07,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146305_862810_06062023052144_WEB.xml
3797,2023-06-06 17:20:00,AXISCADES,AXISCADES Technologies Limited,haribabu vulava,employees/designated employees,3000,Sell,8775,5775,0.02,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146304_862806_06062023052005_WEB.xml
3798,2023-06-06 17:17:00,VGUARD,V-Guard Industries Limited,biju pramod p,employees/designated employees,2000,Sell,146788,144788,0.03,0.03,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146301_862798_06062023051753_WEB.xml
3799,2023-06-06 17:15:00,HPIL,Hindprakash Industries Limited,apeksha sanjaykumar vyas,director,1829,Sell,1829,0,0.02,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146299_862790_06062023051543_WEB.xml
3800,2023-06-06 17:14:00,BAJAJ-AUTO,Bajaj Auto Limited,s vishwanathan,employees/designated employees,248,Sell,308,0,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146297_862786_06062023051415_WEB.xml
3801,2023-06-06 17:12:00,ASIANENE,Asian Energy Services Limited,oilmax energy private limited,promoters,55413,Buy,23482036,23537449,61.67,61.82,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146295_862782_06062023051251_WEB.xml
3802,2023-06-06 17:11:00,INDUSINDBK,Indusind Bank Limited,ramaswamy meyyappan,employees/designated employees,7292,Buy,118500,125792,0.0,0.0,ESOP,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146292_862778_06062023051106_WEB.xml
3803,2023-06-06 17:10:00,POWERMECH,Power Mech Projects Limited,sekhar gogineni,promoter group,500,Sell,4071,3571,0.03,0.02,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146291_862776_06062023051050_WEB.xml
3804,2023-06-06 17:07:00,NRBBEARING,NRB Bearing Limited,aziz yousuf zaveri,promoter group,87570,Buy,1096521,1184091,1.13,1.22,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146289_862772_06062023050743_WEB.xml
3805,2023-06-06 16:58:00,NRBBEARING,NRB Bearing Limited,harshbeena sahney zaveri,promoters,11675,Buy,11266892,11278567,11.62,11.64,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146287_862767_06062023045821_WEB.xml
3806,2023-06-06 16:43:00,WIPRO,Wipro Limited,thierry delaporte,key managerial personnel,264939,Sell,764939,500000,0.01,0.01,Market Sale,ADR/GDR/FCCB,https://archives.nseindia.com/corporate/xbrl/IT_1146284_862756_06062023044343_WEB.xml
3807,2023-06-06 16:27:00,SSWL,Steel Strips Wheels Limited,pranav jain,employees/designated employees,1500,Sell,2000,500,0.0,0.0,Market Sale,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146282_862751_06062023042659_WEB.xml
3808,2023-06-06 16:16:00,ADANIPORTS,Adani Ports and Special Economic Zone Limited,resurgent trade and investment ltd,promoter group,2000000,Buy,0,2000000,0.0,0.09,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146280_862744_06062023041605_WEB.xml
3809,2023-06-06 16:10:00,PRAKASHSTL,Prakash Steelage Limited,prakash chhaganlal kanugo,promoters,5000,Buy,23868048,23873048,13.64,13.64,Market Purchase,Equity Shares,https://archives.nseindia.com/corporate/xbrl/IT_1146278_862739_06062023041043_WEB.xml
